iter	Accuracy	Logloss
690	0.8267695223	0.3901536231
691	0.8277168764	0.3899823544
692	0.8277168764	0.3899679548
693	0.8273108675	0.3898551707
694	0.8274462038	0.3896450749
695	0.8275815401	0.3894549267
696	0.8277168764	0.3893972927
697	0.8278522127	0.3893561659
698	0.8282582217	0.3891837703
699	0.8282582217	0.3889724596
700	0.828393558	0.3888074183
701	0.8285288943	0.3887317206
702	0.8281228854	0.3886141696
703	0.8279875491	0.3885271478
704	0.8285288943	0.3884436307
705	0.8282582217	0.3884160767
706	0.8282582217	0.3883853563
707	0.8285288943	0.3883528214
708	0.8287995669	0.388289752
709	0.8292055759	0.3882042949
710	0.8292055759	0.3881819584
711	0.8296115848	0.3880123618
712	0.8296115848	0.3879579763
713	0.8294762485	0.3879324276
714	0.8296115848	0.3877688063
715	0.8297469211	0.3876456542
716	0.8297469211	0.3873218308
717	0.8302882663	0.3872499473
718	0.8302882663	0.3872229997
719	0.8304236027	0.3871271116
720	0.8304236027	0.3870395107
721	0.8304236027	0.3869207457
722	0.8309649479	0.3867777428
723	0.8309649479	0.3867462821
724	0.8308296116	0.3866692662
725	0.8311002842	0.3866415797
726	0.8312356205	0.3866094255
727	0.8313709568	0.3865502758
728	0.8311002842	0.3864027808
729	0.8313709568	0.3863293033
730	0.8315062931	0.386296335
731	0.8315062931	0.3862540609
732	0.8315062931	0.3861549061
733	0.8309649479	0.3859732484
734	0.8309649479	0.3858890207
735	0.8306942753	0.3857397744
736	0.8312356205	0.3856693138
737	0.8308296116	0.3856487266
738	0.8308296116	0.3856149563
739	0.8308296116	0.3854784814
740	0.8308296116	0.3853493602
741	0.8311002842	0.3852563234
742	0.8309649479	0.3851084409
743	0.8309649479	0.3850286975
744	0.8309649479	0.3848518732
745	0.8309649479	0.3847574636
746	0.8308296116	0.3846183477
747	0.8311002842	0.3845558196
748	0.8312356205	0.3844183321
749	0.8312356205	0.3843576771
750	0.8312356205	0.3843328208
751	0.8312356205	0.3841186549
