iter	Passed	Remaining
955	4141	190
956	4145	186
957	4148	181
958	4153	177
959	4157	173
960	4160	168
961	4164	164
962	4168	160
963	4172	155
964	4176	151
965	4180	147
966	4184	142
967	4188	138
968	4193	134
969	4197	129
970	4202	125
971	4206	121
972	4210	116
973	4215	112
974	4220	108
975	4224	103
976	4228	99
977	4231	95
978	4235	90
979	4239	86
980	4242	82
981	4246	77
982	4250	73
983	4253	69
984	4257	64
985	4261	60
986	4265	56
987	4269	51
988	4273	47
989	4277	43
990	4282	38
991	4286	34
992	4289	30
993	4293	25
994	4297	21
995	4301	17
996	4305	12
997	4309	8
998	4312	4
999	4317	0
