iter	Accuracy	Logloss
594	0.8771466314	0.3220044317
595	0.8771466314	0.3218383068
596	0.8771466314	0.3216454263
597	0.8771466314	0.3216342078
598	0.8771466314	0.3216039737
599	0.8771466314	0.3214953915
600	0.8771466314	0.3214100581
601	0.8771466314	0.3212695748
602	0.8771466314	0.3212077253
603	0.8771466314	0.321186473
604	0.8771466314	0.3209695081
605	0.8771466314	0.3208577727
606	0.8784676354	0.3206389733
607	0.8784676354	0.3204018603
608	0.8784676354	0.3203828115
609	0.8784676354	0.3202983559
610	0.8784676354	0.3202955148
611	0.8784676354	0.3202643419
612	0.8784676354	0.3201361079
613	0.8784676354	0.3201185045
614	0.8771466314	0.3200645134
615	0.8771466314	0.3199398174
616	0.8784676354	0.3198953724
617	0.8784676354	0.3198868045
618	0.8784676354	0.3198456129
619	0.8784676354	0.3197632466
620	0.8784676354	0.3197430588
621	0.8784676354	0.3196747899
622	0.8784676354	0.3195741089
623	0.8784676354	0.3195460555
624	0.8784676354	0.3194108394
625	0.8784676354	0.3193392427
626	0.8784676354	0.3193068288
627	0.8784676354	0.3192283185
628	0.8784676354	0.3191923448
629	0.8784676354	0.3191583516
630	0.8784676354	0.3191441095
631	0.8784676354	0.3191009094
632	0.8784676354	0.3189792778
633	0.8784676354	0.3189037548
634	0.8784676354	0.3188921717
635	0.8784676354	0.3185941513
636	0.8784676354	0.3185491624
637	0.8784676354	0.3184714938
638	0.8784676354	0.3182399459
639	0.8784676354	0.3182206458
640	0.8797886394	0.3181805256
641	0.8797886394	0.3181385227
642	0.8797886394	0.3180666567
643	0.8797886394	0.3180346731
644	0.8797886394	0.3179575254
645	0.8797886394	0.3177605406
646	0.8797886394	0.3176402591
647	0.8797886394	0.3176216631
648	0.8797886394	0.3175652992
649	0.8797886394	0.317514852
650	0.8797886394	0.3175082271
651	0.8797886394	0.3173562947
652	0.8797886394	0.317288204
653	0.8797886394	0.3172082545
654	0.8797886394	0.3170279465
655	0.8797886394	0.3169619878
656	0.8811096433	0.3167028592
657	0.8811096433	0.3166932865
658	0.8811096433	0.3166680281
659	0.8811096433	0.3166338183
660	0.8811096433	0.3166221805
661	0.8797886394	0.3163300562
662	0.8797886394	0.3163067803
663	0.8797886394	0.3162906775
664	0.8797886394	0.3160894609
665	0.8811096433	0.3160811808
666	0.8811096433	0.3158884161
667	0.8811096433	0.3158520565
668	0.8797886394	0.3158303693
669	0.8797886394	0.3155869697
670	0.8811096433	0.315467401
671	0.8811096433	0.3154388895
672	0.8811096433	0.3153573866
673	0.8811096433	0.315330272
674	0.8811096433	0.3151434746
675	0.8811096433	0.3148703455
676	0.8811096433	0.3148554434
677	0.8811096433	0.314807608
678	0.8811096433	0.314781435
679	0.8811096433	0.3147453825
680	0.8811096433	0.3146858239
681	0.8811096433	0.3146503051
682	0.8811096433	0.3145225823
683	0.8824306473	0.3144582322
684	0.8824306473	0.314279398
685	0.8837516513	0.3142688358
686	0.8863936592	0.3140841278
687	0.8863936592	0.3140468438
688	0.8863936592	0.3140177009
689	0.8863936592	0.3140013042
690	0.8863936592	0.313992335
691	0.8863936592	0.3139580831
692	0.8863936592	0.3139274173
693	0.8850726552	0.3138805194
694	0.8850726552	0.3136515905
695	0.8850726552	0.3135432922
696	0.8850726552	0.313536476
697	0.8850726552	0.3133279797
698	0.8850726552	0.3132829618
699	0.8850726552	0.3127859441
700	0.8850726552	0.3125468333
701	0.8850726552	0.3123996288
702	0.8850726552	0.3123599408
703	0.8850726552	0.3122449086
704	0.8863936592	0.312217921
705	0.8863936592	0.3120819739
706	0.8877146631	0.3119175219
707	0.8877146631	0.3118259213
708	0.8877146631	0.3117023496
709	0.8877146631	0.311673319
710	0.8877146631	0.311571156
711	0.8877146631	0.3114508555
712	0.8877146631	0.3114279916
713	0.8877146631	0.3112821705
714	0.8877146631	0.3112220753
715	0.8877146631	0.310931337
716	0.8850726552	0.310722025
717	0.8850726552	0.3106607396
718	0.8850726552	0.3106017629
719	0.8850726552	0.3105738479
720	0.8850726552	0.3105197607
721	0.8850726552	0.310464608
722	0.8850726552	0.3103464488
723	0.8850726552	0.3102702339
724	0.8863936592	0.3101860769
725	0.8863936592	0.3101363936
726	0.8863936592	0.3101092841
727	0.8863936592	0.3098569045
728	0.8863936592	0.3097272652
729	0.8863936592	0.3096188451
730	0.8877146631	0.3095227096
731	0.8877146631	0.3092046005
732	0.8877146631	0.3091481267
733	0.8877146631	0.3089830348
734	0.8877146631	0.3089787783
735	0.8877146631	0.3088788777
736	0.8877146631	0.3087781037
737	0.8877146631	0.3087341075
738	0.8877146631	0.308690361
739	0.8877146631	0.3085934077
740	0.8877146631	0.3084898933
741	0.8877146631	0.3084689818
742	0.8877146631	0.3084393192
743	0.8877146631	0.3083910364
744	0.8877146631	0.3083280693
745	0.8890356671	0.3082244326
746	0.8890356671	0.3081031803
747	0.8890356671	0.3079947267
748	0.8903566711	0.3079754989
749	0.8903566711	0.3078754303
750	0.8903566711	0.3077918453
751	0.8903566711	0.3077856045
752	0.8903566711	0.307717997
753	0.8903566711	0.3076767823
754	0.8903566711	0.3075480851
755	0.8903566711	0.3074207342
756	0.8903566711	0.3073263757
757	0.8903566711	0.3073158745
758	0.8903566711	0.3071191919
759	0.8903566711	0.306912058
760	0.8903566711	0.3068701885
761	0.8903566711	0.3066032027
762	0.8903566711	0.3065327399
763	0.8903566711	0.3063695584
764	0.8903566711	0.3063231575
765	0.8903566711	0.3062919779
766	0.8903566711	0.3062654941
767	0.8903566711	0.3061223353
768	0.8903566711	0.3059370044
769	0.8903566711	0.305924439
770	0.8903566711	0.3058537632
771	0.8903566711	0.3058026395
772	0.8903566711	0.305664772
773	0.8903566711	0.3056244132
774	0.8903566711	0.3055899721
775	0.8903566711	0.3054113817
776	0.8903566711	0.3053457136
777	0.8903566711	0.3053395772
778	0.8903566711	0.3053244519
779	0.8903566711	0.3052382109
780	0.8903566711	0.3051936066
781	0.8903566711	0.305187477
782	0.8903566711	0.3050746559
783	0.8903566711	0.3050377154
784	0.8903566711	0.3049998374
785	0.8903566711	0.304974126
786	0.8903566711	0.3049415355
787	0.8903566711	0.3048439396
788	0.8903566711	0.3048145583
789	0.8903566711	0.3047909349
790	0.8903566711	0.3046143649
791	0.8903566711	0.3045114842
792	0.8903566711	0.3044982788
793	0.8903566711	0.3044764183
794	0.8903566711	0.3044455058
